Arc Length,Radius of Curvature,Direction
0.9176871543770623,33.43726595011979,right
0.9107685004043428,34.45490433046162,right
0.9052339003873652,35.77045440954944,right
0.9009967724205442,37.421709237371296,right
0.897969868768857,39.458871112007,right
0.8960664806379578,41.94879382783659,right
0.8952015777765095,44.981245971415966,right
0.8952928537930384,48.67839032406385,right
0.8962616564276532,53.209557985332914,right
0.8980337903043978,58.81508961786477,right
0.9005401872190338,65.84643928405708,right
0.9037174453952809,74.83710118749458,right
0.907508244051756,86.63600935774804,right
0.9118616430663846,102.67859584981285,right
0.9167332795974513,125.59558687650146,right
0.9220854744045612,160.7790723020158,right
0.9278872605480285,221.2854375544765,right
0.9341143463785264,348.93759960807614,right
0.9407490235171604,790.5934892508237,right
0.9477800290132852,3573.0413462293786,right
0.9552023692739878,566.5608264746072,left
0.9630171117870007,313.7035628924261,left
0.9712311491793897,220.0032433284169,left
0.9798569388779413,171.35838208745744,left
0.988912220566639,141.71157742141088,left
0.9984197128008355,121.86275820414534,left
1.008151107294687,191.2824109025404,left
1.0149461688994401,3832.409014418315,left
1.016617238275727,214.5959053043532,right
1.0131202974369824,102.4388778048475,right
1.004528402879063,65.4258361363726,right
0.9909969307109255,46.518008276437136,right
0.9727751601703402,34.82186411650506,right
0.950225468038602,26.787611392088028,right
0.9238519475592234,20.9201604087438,right
0.894340849564784,16.48299423070705,right
0.8626153966024735,13.071088496366784,right
0.8299063694568081,10.441587796965937,right
0.7978355550090664,8.437841455980033,right
0.7695858095084505,8.85984119068484,right
0.750869569661725,10.063748392993446,right
0.7410920766220177,12.31807191679351,right
0.7379735728752828,16.558719349415593,right
0.7395252076702357,25.861854070083414,right
0.7442105415190834,58.469486946242824,right
0.7510253297018287,272.2031210591098,right
0.7595194208872359,42.953039591955914,left
0.7697849871425154,24.173833463905353,left
0.7824247349619783,17.405337226803642,left
0.7985015172107414,14.107985499476204,left
0.8194621789723514,12.363956127049649,left
0.8468969561735339,12.63767541075507,left
0.8780577017450922,14.666826070491553,left
0.9076764854739131,16.788918740253898,left
0.9347077366880006,18.92313269407325,left
0.9585714766837355,20.977347418224664,left
0.9788284929822656,22.853232631027172,left
0.9951488233816232,24.452843408251915,left
1.0072885946573766,25.68621732707727,left
1.0150734545163898,26.479200631520573,left
1.018387180971197,26.78053501709543,left
1.0171644487260778,26.567194640879027,left
1.0113871028316566,25.84712409965267,left
1.0010836266884033,24.658886387000614,left
0.9863318123880934,23.068215153209803,left
0.9672649759797302,21.161962067113105,left
0.9440824437569507,19.0403158119832,left
0.91706550498302,16.80835973119155,left
0.8869595625545343,14.64525082258925,left
0.8580524743571908,12.897880285310245,left
0.8332165671491053,11.542029171932974,left
0.8131393245307069,10.531103571971311,left
0.7984799645750592,9.830321983934864,left
0.7898574983264314,9.41575499752404,left
0.787802145786211,9.2738373954216,left
0.792708652950666,9.40116862514561,left
0.8048017158560141,9.804457423128735,left
0.8241219868213759,10.500515010113464,left
0.8505357577028442,11.516256215485768,left
0.883764720424691,12.888718173624937,left
0.9234273901566336,14.665140648515779,left
0.9687006189184693,21.013683423268,left
1.0060863230203367,53.070642601779355,left
1.0178938252851175,160.36037027818676,left
1.001681131426119,29.269586302940578,right
0.9579816453982605,13.669408461585165,right
0.8897952323109481,7.296666501654768,right
0.8041833311934999,4.0110164648733155,right
0.716079129629925,2.3378087587672685,right
0.6563881221481501,2.283619163544351,right
0.6530445247433672,2.9211670668990277,right
0.691792762194687,4.369479358318858,right
0.7502543417904626,7.000332356242927,right
0.811805139770054,11.69469286098063,right
0.8663740887329747,21.231309396470458,right
0.9083728609403793,51.75283009392961,right
0.9349389523942923,288.1658332819278,right
0.9449475897971716,39.5073243081443,left
0.9385846323154445,20.137914198815093,left
0.917307103247096,12.48443607227406,left
0.8847660844112468,10.857702555485151,left
0.8541717582216412,12.16342798020842,left
0.8323162699335236,14.710104075747726,left
0.8170279233245438,19.758768612329597,left
0.8062201031303385,32.09686211055456,left
0.7982951263217913,96.65285320999851,left
0.7922567753623246,88.0238988337035,right
0.7877745147564975,29.77162868858157,right
0.7852177344852861,17.92831172564861,right
0.7856658857130541,13.002819198264888,right
0.7908814661712588,10.489055790828353,right
0.8029053718436115,11.089844198597223,right
0.8203401291139553,12.980428405036504,right
0.8406181429928461,15.431329649606633,right
0.8625322876489836,18.592505520221955,right
0.885083306426952,22.696284954515264,right
0.9074515008760785,28.122248724140704,right
0.9289777323600572,35.53528696331267,right
0.9491415020853995,46.21335647753005,right
0.9675399721842743,62.95756753935943,right
0.9838697466544988,93.29815555087166,right
0.9979120273376452,166.6563580991557,right
1.0095211428064672,623.7278101070582,right
1.0186161847031485,386.7671744300686,left
1.0251754142000822,149.99859337309283,left
1.0292331206290508,93.18538464413308,left
1.0308786674607004,67.2856986084326,left
1.0302575149010358,52.26317949723138,left
1.027574042650922,42.348306126637034,left
1.0230959938776705,35.264936723730976,left
1.01716030384229,29.937850124094094,left
1.0101799418687598,25.795613492220856,left
1.002651158623574,22.5082131719733,left
0.9952194331233558,23.934775504063236,left
0.9889048481071743,29.31576718723277,left
0.9834913867707296,38.178309504747595,left
0.9781872154139787,55.268285105454815,left
0.9723776554448422,101.97033179774252,left
0.9656398318682978,788.0660462976149,left
0.9577457489905191,131.21993152188764,right
0.9486669402832548,58.89831402761318,right
0.938582534513995,37.163979588655295,right
0.9278913255664439,26.69281684436267,right
0.9172268757347554,20.576757854165997,right
0.9074725505253396,16.638623864125112,right
0.8997704973013259,13.981349423564806,right
0.8955151975180229,12.174078392062622,right
0.896298773267464,11.489314957942486,right
0.9019202512462903,12.233103822188399,right
0.9094503036027076,13.047936616347446,right
0.9179088442502266,13.90554611093889,right
0.9266788231493036,14.77432557777069,right
0.9352311221848875,15.620097807210563,right
0.9431209764921592,16.407379133489403,right
0.9499823146567012,17.101071266084833,right
0.9555214214361568,17.66845469648261,right
0.9595108635479863,18.081301472019472,right
0.961784263807261,18.31788424681495,right
0.9622322648945293,18.364645166295908,right
0.9607998718020372,18.21731108761667,right
0.9574852760215146,17.881302197493003,right
0.9523402203057039,17.37137122542657,right
0.9454719386181661,16.710513953759996,right
0.9370466812088207,15.928288408201986,right
0.9272947877889178,15.05875158127935,right
0.916517176348157,14.13825732436054,right
0.9050929385347366,13.203355131216611,right
0.8934874364038317,12.28899361825999,right
0.8822598438548678,11.427176610589033,right
0.8720684576833894,10.64615685842222,right
0.8636713734822956,9.97019275949892,right
0.8579194665690463,9.419842514229776,right
0.8557384117475414,9.012728695808772,right
0.8580972595807776,8.764672385817267,right
0.8659633596727584,8.691068338875402,right
0.8802471878214634,8.808352980994304,right
0.9017437079572468,9.231416253105797,right
0.9294960873503008,10.652676790767451,right
0.9582460010127842,12.17299681826509,right
0.9855040389888053,13.705433434284297,right
1.009946289392544,15.150717076345952,right
1.0305961146921885,16.40565952622569,right
1.0467544011216652,17.37396788069927,right
1.0579460212422909,17.97779962723046,right
1.0638822051356678,18.167932920910385,right
1.0644371308040925,17.930456409154928,right
1.0596371416814663,17.288519075034646,right
1.0496616725483499,16.29878429100281,right
1.0348557966941219,15.043445997380799,right
1.0157550743845352,13.619579521627877,right
0.9931238440475941,12.127953885033817,right
0.9680077862123296,10.663217545955336,right
0.9417995610078279,9.306786374452228,right
0.9163109102919169,8.123085128339788,right
0.8938379161492657,7.793644100379655,right
0.876573884207401,11.600781488836356,right
0.8596347331736413,24.067826130876785,right
0.8353722923940089,122.9731983427459,right
0.8000986155987243,14.229278295392929,left
0.7546897501498089,6.413900954292573,left
0.7058810447519385,4.121075879646392,left
0.6700456193328375,4.016854964397801,left
0.6582098037796011,4.405958006505813,left
0.6675342035454122,5.353388617603787,left
0.6929500770470334,7.041515971615135,left
0.729268471909463,9.854081092650876,left
0.7721035940000295,14.627776230797442,left
0.8181756090316723,22.388228436245797,left
0.8643819121752734,30.841199737539448,left
0.9078520040097192,43.317024091855714,left
0.9478543681978181,63.35934885832478,left
0.984039029791155,100.92484167501105,left
1.0161746405911012,198.75554765817984,left
1.0441193402435722,1188.6949884414305,left
1.0678018766134663,345.8070664766387,right
1.0872097847907387,157.63108810386268,right
1.1023825931510254,103.56804241633714,right
1.1134087932074557,77.25913028470359,right
1.1204258149258206,61.31217314498877,right
1.123622583274277,50.38287886548765,right
1.1232444508422592,42.29294555102774,right
1.1196004334337473,35.99481447669819,right
1.1130727257095814,30.926542582664837,right
1.1041284255701709,26.762222082143868,right
1.0933332094695223,23.301256099873058,right
1.081366313482426,20.414093434706597,right
1.069035508696509,18.013612833184528,right
1.0572897503403398,16.039252914917302,right
1.0472258482218029,14.447988959731815,right
1.040067639335422,14.818750854047552,right
1.0358681692144958,18.55460599289248,right
1.031788394193468,24.721809387162324,right
1.0252830060012352,36.799922427434204,right
1.0145165068540696,72.87336350451172,right
0.9982845912752196,1845.3917354914329,right
0.9759928458096124,60.49738758856083,left
0.9476747484190051,28.216934205053896,left
0.914070333189937,17.02314424804387,left
0.8767850647010441,11.366755045561765,left
0.8385408433505389,8.0658081918022,left
0.8034947817502668,6.056825388278162,left
0.7774939982807972,4.890544254635207,left
0.7677751838411224,5.563886517367137,left
0.7760715057373735,6.99279924011124,left
0.7959507592487067,9.408122000870595,left
0.8211517420658819,13.534957914601668,left
0.8469103490014398,21.48740009975897,left
0.8699446835166085,42.785928578989804,left
0.8882275219133465,331.95162541474974,left
0.9007559135290958,62.92473542514632,right
0.9073956044603926,28.98676959611784,right
0.9088132050075514,18.63103917739559,right
0.9064847679740817,13.543307630882067,right
0.9027561346912935,10.563322974566187,right
0.9009098537976877,8.717372029333767,right
0.9051587467558418,7.6223380587580865,right
0.9200107186554612,9.08585828698357,right
0.9429296443849099,12.666271535876035,right
0.9658170790907779,19.0503927949959,right
0.9834472112932854,33.50110299684456,right
0.9924894659580091,106.68015417541734,right
0.9911150922063072,92.29143362775645,left
0.9787643059289519,30.448802213236043,left
0.9560964995508026,16.970245959617607,left
0.9259232328453094,14.657783402758835,left
0.8985533117610615,14.967737515912024,left
0.8785599265381047,15.838969241310707,left
0.8652294811907486,17.40741990055273,left
0.8577354581522724,19.93561198698152,left
0.8552542569625436,23.939159208827903,left
0.8570174684614762,30.520670177888377,left
0.8623541594630932,42.44680314388153,left
0.8707203822241487,69.01474187635742,left
0.8811383568685921,109.56393838214063,left
0.8908126289926658,236.85493208350067,left
0.8989319327901276,2287.152439359652,left
0.9054532317900879,202.67917935398046,right
0.9103807206016152,107.0267091392298,right
0.913764185584389,72.81712491489702,right
0.9156986187982533,55.06363647476649,right
0.9163249113721624,44.102136071349555,right
0.9158314542689989,36.61701514769207,right
0.9144564275997967,31.16726514001887,right
0.9124904822149096,27.028357506037498,right
0.9102794030548835,23.79811732900531,right
0.9082261924449709,21.23690649148427,right
0.9067918344512851,19.194344869642855,right
0.9064938291411448,17.572539629622185,right
0.907901475668217,16.306359137411867,right
0.9116269212659385,15.352334494360907,right
0.9183036079553527,16.121068412545192,right
0.9280544052829182,19.12960074369995,right
0.939815695469251,23.314672265218864,right
0.9525199416246019,29.348153829039173,right
0.9652980750140793,38.64130172883414,right
0.9774633902226435,54.716329204976496,right
0.9884985198312817,89.42748320626703,right
0.9980410352473974,222.70892643374881,right
1.005870501810091,522.1636416231821,right
1.0118984466221825,122.77680331981063,left
1.0161618022326684,69.93679642949039,left
1.0188189300831034,56.03582693423213,left
1.0200761454016638,52.26936431160548,left
1.0200313791235425,48.732912422374774,left
1.018765427280543,45.411108310319285,left
1.0163692618207145,42.292659744617396,left
1.0129445096364234,39.369206171461585,left
1.0086046613650035,36.63448084323193,left
1.0034763662578818,34.08369082033162,left
0.9977007912667528,31.713058474676863,left
0.9914350083217213,29.5194858888351,left
0.9848533550903502,27.50031550176374,left
0.9781486909379806,25.653168538490878,left
0.9715334415342677,23.975848429603328,left
0.9652402938376803,22.466300350949407,left
0.9595223710001445,21.122620668745064,left
0.9546526892402235,19.94311174410605,left
0.9509226839440754,18.92637839916114,left
0.9486396005525313,18.07146247455666,left
0.948122588921479,17.37801139616914,left
0.9496974277262088,16.846475620706293,left
0.9536885475492022,18.67265674831572,left
0.9600104700904731,22.710918086378296,left
0.967634126081011,28.730255378316137,left
0.975529940798106,38.46237099129415,left
0.9828865221283607,56.76385696766754,left
0.98910158474106,104.2519709104461,left
0.9937697508514695,550.0958343620521,left
0.9966713440099431,171.50018861212337,right
0.9977646018141076,74.19164700308647,right
0.997182376114338,47.09562734897913,right
0.9952333826497715,34.28209383716846,right
0.9924071752824546,26.80449165310524,right
0.9893733905783433,23.271032178924322,right
0.9864044284688278,22.999608325983633,right
0.9830147351826063,22.646309760358474,right
0.9791773957358874,22.218364883783874,right
0.9749448927264309,21.724911207160286,right
0.9703861600284541,21.176690584775493,right
0.965587194980382,20.58570286508106,right
0.9606517091684552,19.96483914780823,right
0.9557017679870543,19.32751617880973,right
0.9508783520899452,18.687332147929197,right
0.9463417545110364,18.057761558735866,right
0.9422717069570438,17.45190328443258,right
0.9388671097327989,16.882291812928685,right
0.93634522568059,16.360777388441296,right
0.9349401943563577,15.898476581029296,right
0.9349007346374587,15.505790977795908,right
0.9365930298098983,18.066698572134058,right
0.9404570584085572,22.86765934514371,right
0.945478032235908,30.8807842955442,right
0.9504417539190866,46.67709883642328,right
0.9544511022054902,92.48978621957968,right
0.9569158377504243,2419.9914098477047,right
0.957539422221546,100.51734628579099,left
0.9563104394798088,48.90109470543802,left
0.9535014591847766,32.02548739995943,left
0.9496753927803111,23.627800511412932,left
0.9456966708026003,18.64163183989821,left
0.9427413409256794,15.474617518631108,left
0.9419989445349132,16.155850549996583,left
0.9431909476066832,16.95304540221677,left
0.9457517217047575,17.855577213010296,left
0.949288165729405,18.851189476902125,left
